route_id,flight_number,airline_id,source_airport_id,destination_airport_id,scheduled_departure_time,scheduled_arrival_time,arrival_day_offset
5321,CI5919,49,64,66,08:14:00,18:36:00,0
5322,CI6082,49,41,15,15:16:00,18:29:00,0
5323,CI6174,49,10,25,14:20:00,20:58:00,0
5324,CI6294,49,15,22,06:43:00,10:28:00,0
5325,CI6305,49,60,15,15:33:00,18:35:00,0
5326,CI6328,49,66,64,07:12:00,17:34:00,0
5327,CI6378,49,124,15,12:45:00,15:56:00,0
5328,CI6432,49,15,25,11:24:00,17:29:00,0
5329,CI6453,49,68,15,12:05:00,17:39:00,0
5330,CI6510,49,22,12,10:26:00,13:34:00,0
5331,CI6581,49,60,15,14:18:00,17:20:00,0
5332,CI6747,49,15,52,12:28:00,19:10:00,0
5333,CI6837,49,15,33,01:42:00,05:27:00,0
5334,CI6870,49,15,60,07:55:00,10:57:00,0
5335,CI6919,49,10,33,10:12:00,13:25:00,0
5336,CI6931,49,24,15,14:33:00,05:51:00,1
5337,CI6932,49,68,15,16:34:00,22:08:00,0
5338,CI6968,49,15,60,08:47:00,11:49:00,0
5339,CI7007,49,22,15,07:20:00,11:05:00,0
5340,CI7104,49,35,15,09:28:00,13:44:00,0
5341,CI7156,49,19,14,13:47:00,19:20:00,0
5342,CI7218,49,48,14,15:53:00,18:56:00,0
5343,CI7279,49,25,15,06:50:00,12:55:00,0
5344,CI7370,49,14,19,10:06:00,15:39:00,0
5345,CI7487,49,15,35,08:39:00,12:55:00,0
5346,CI7601,49,10,66,12:55:00,19:50:00,0
5347,CI7623,49,10,50,16:03:00,22:04:00,0
5348,CI7641,49,65,15,13:56:00,19:27:00,0
5349,CI7669,49,35,15,06:48:00,11:04:00,0
5350,CI7746,49,17,15,14:55:00,22:17:00,0
5351,CI7773,49,33,10,02:32:00,05:45:00,0
5352,CI7792,49,24,15,11:37:00,02:55:00,1
5353,CI7796,49,15,29,11:59:00,15:51:00,0
5354,CI7837,49,60,10,15:21:00,19:28:00,0
5355,CI7846,49,15,17,07:30:00,14:52:00,0
5356,CI7873,49,15,124,16:20:00,19:31:00,0
5357,CI7899,49,52,15,01:25:00,08:07:00,0
5358,CI7971,49,10,22,04:55:00,08:06:00,0
5359,CI7981,49,59,15,03:12:00,08:50:00,0
5360,CI8003,49,59,15,14:00:00,19:38:00,0
5361,CI8017,49,124,15,15:08:00,18:19:00,0
5362,CI8054,49,14,19,10:04:00,15:37:00,0
5363,CI8059,49,47,15,06:26:00,11:24:00,0
5364,CI8159,49,25,15,09:02:00,15:07:00,0
5365,CI8272,49,66,15,20:08:00,02:30:00,1
5366,CI8300,49,15,68,09:20:00,14:54:00,0
5367,CI8333,49,15,75,07:54:00,13:03:00,0
5368,CI8364,49,15,23,08:59:00,17:57:00,0
5369,CI8409,49,10,50,10:09:00,16:10:00,0
5370,CI8455,49,29,15,13:02:00,16:54:00,0
5371,CI8472,49,15,35,07:12:00,11:28:00,0
5372,CI8645,49,59,15,17:48:00,23:26:00,0
5373,CI8774,49,33,10,08:55:00,12:08:00,0
5374,CI8802,49,59,15,09:36:00,15:14:00,0
5375,CI8808,49,15,124,15:36:00,18:47:00,0
5376,CI8815,49,15,56,11:49:00,22:35:00,0
5377,CI8822,49,15,59,13:20:00,18:58:00,0
5378,CI8823,49,41,10,10:03:00,13:45:00,0
5379,CI9184,49,10,23,11:22:00,19:44:00,0
5380,CI9311,49,12,22,18:50:00,21:58:00,0
5381,CI9345,49,19,14,10:09:00,15:42:00,0
5382,CI9362,49,25,15,11:10:00,17:15:00,0
5383,CI9453,49,10,33,11:11:00,14:24:00,0
5384,CI9540,49,17,10,02:32:00,10:18:00,0
5385,CI9652,49,56,15,23:35:00,10:21:00,1
5386,CI9819,49,22,15,15:01:00,18:46:00,0
5387,CI9944,49,15,35,10:22:00,14:38:00,0
5388,CN1713,67,25,58,18:45:00,00:20:00,1
5389,CN1813,67,58,25,06:47:00,12:22:00,0
5390,CN2177,67,58,25,23:32:00,05:07:00,1
5391,CN3120,67,25,26,10:37:00,15:09:00,0
5392,CN3262,67,25,26,14:24:00,18:56:00,0
5393,CN3271,67,25,31,18:42:00,00:55:00,1
5394,CN4429,67,31,25,20:12:00,02:25:00,1
5395,CN5503,67,25,31,03:41:00,09:54:00,0
5396,CN6181,67,25,31,06:32:00,12:45:00,0
5397,CN6428,67,25,57,07:58:00,12:55:00,0
5398,CN6869,67,57,25,10:23:00,15:20:00,0
5399,CN6871,67,26,25,12:54:00,17:26:00,0
5400,CN7033,67,25,26,10:48:00,15:20:00,0
5401,CN7538,67,25,57,15:28:00,20:25:00,0
5402,CN7768,67,57,25,07:09:00,12:06:00,0
5403,CN7975,67,58,25,15:56:00,21:31:00,0
5404,CN8296,67,25,57,07:06:00,12:03:00,0
5405,CN8583,67,31,25,20:01:00,02:14:00,1
5406,CX1008,17,22,60,14:05:00,19:12:00,0
5407,CX1016,17,39,22,23:52:00,04:52:00,1
5408,CX1039,17,39,22,17:15:00,22:15:00,0
5409,CX1050,17,22,15,13:25:00,17:10:00,0
5410,CX1125,17,30,22,22:24:00,01:22:00,1
5411,CX1137,17,22,66,11:22:00,19:20:00,0
5412,CX1211,17,126,22,02:26:00,06:38:00,0
5413,CX1256,17,66,15,11:49:00,18:11:00,0
5414,CX1299,17,22,35,00:24:00,04:25:00,0
5415,CX1342,17,24,22,13:39:00,05:05:00,1
5416,CX1464,17,39,22,08:34:00,13:34:00,0
5417,CX1486,17,22,39,09:20:00,14:20:00,0
5418,CX1525,17,34,22,05:30:00,10:43:00,0
5419,CX1557,17,67,22,07:56:00,01:22:00,1
5420,CX1610,17,35,22,07:59:00,12:00:00,0
5421,CX1621,17,44,22,14:25:00,19:14:00,0
5422,CX1627,17,35,22,09:32:00,13:33:00,0
5423,CX1748,17,22,42,09:22:00,12:41:00,0
5424,CX1758,17,29,22,20:39:00,21:40:00,0
5425,CX1770,17,22,29,13:00:00,14:01:00,0
5426,CX1788,17,10,22,06:12:00,09:23:00,0
5427,CX1859,17,30,22,05:12:00,08:10:00,0
5428,CX1875,17,40,22,13:48:00,16:17:00,0
5429,CX1876,17,48,22,06:19:00,11:22:00,0
5430,CX1892,17,34,22,23:31:00,04:44:00,1
5431,CX1898,17,17,22,14:01:00,22:59:00,0
5432,CX1924,17,22,34,13:58:00,19:11:00,0
5433,CX1925,17,126,22,10:53:00,15:05:00,0
5434,CX1945,17,15,22,06:04:00,09:49:00,0
5435,CX1945,17,65,22,10:08:00,17:13:00,0
5436,CX1950,17,44,22,13:06:00,17:55:00,0
5437,CX1997,17,17,15,11:47:00,19:09:00,0
5438,CX2051,17,68,22,06:42:00,09:42:00,0
5439,CX2107,17,75,22,06:09:00,08:23:00,0
5440,CX2241,17,15,17,06:39:00,14:01:00,0
5441,CX2338,17,64,22,06:25:00,13:59:00,0
5442,CX2423,17,60,22,13:57:00,19:04:00,0
5443,CX2426,17,37,22,12:38:00,18:05:00,0
5444,CX2443,17,15,17,10:58:00,18:20:00,0
5445,CX2454,17,22,66,07:43:00,15:41:00,0
5446,CX2454,17,75,22,00:25:00,02:39:00,0
5447,CX2459,17,47,22,15:35:00,21:35:00,0
5448,CX2644,17,22,43,06:28:00,11:11:00,0
5449,CX2681,17,22,15,08:54:00,12:39:00,0
5450,CX2686,17,40,22,15:51:00,18:20:00,0
5451,CX2696,17,22,25,21:36:00,04:15:00,1
5452,CX2785,17,50,22,08:32:00,13:17:00,0
5453,CX2841,17,66,15,06:14:00,12:36:00,0
5454,CX2846,17,22,68,15:14:00,18:14:00,0
5455,CX2855,17,42,22,07:34:00,10:53:00,0
5456,CX2897,17,52,22,14:01:00,19:25:00,0
5457,CX3006,17,22,64,14:45:00,22:19:00,0
5458,CX3031,17,65,15,11:56:00,17:27:00,0
5459,CX3103,17,31,22,14:47:00,17:18:00,0
5460,CX3130,17,35,22,13:18:00,17:19:00,0
5461,CX3139,17,44,22,06:32:00,11:21:00,0
5462,CX3219,17,22,29,15:23:00,16:24:00,0
5463,CX3335,17,22,50,13:52:00,18:37:00,0
5464,CX3362,17,68,22,17:54:00,20:54:00,0
5465,CX3417,17,22,6,12:57:00,09:11:00,1
5466,CX3493,17,22,75,13:49:00,16:03:00,0
5467,CX3551,17,15,66,13:23:00,19:45:00,0
5468,CX3624,17,22,47,03:40:00,09:40:00,0
5469,CX3649,17,22,24,08:46:00,00:12:00,1
5470,CX3706,17,66,22,15:21:00,23:19:00,0
5471,CX3804,17,22,60,08:47:00,13:54:00,0
5472,CX3861,17,22,67,11:28:00,04:54:00,1
5473,CX3868,17,22,52,21:21:00,02:45:00,1
5474,CX3885,17,39,22,06:14:00,11:14:00,0
5475,CX3901,17,22,30,10:11:00,13:09:00,0
5476,CX3914,17,31,22,13:53:00,16:24:00,0
5477,CX3933,17,22,126,11:18:00,15:30:00,0
5478,CX4000,17,22,48,08:35:00,13:38:00,0
5479,CX4077,17,52,22,15:33:00,20:57:00,0
5480,CX4115,17,22,75,06:39:00,08:53:00,0
5481,CX4339,17,48,22,15:58:00,21:01:00,0
5482,CX4346,17,22,25,12:50:00,19:29:00,0
5483,CX4463,17,22,65,15:14:00,22:19:00,0
5484,CX4512,17,22,10,00:54:00,04:05:00,0
5485,CX4524,17,30,22,07:06:00,10:04:00,0
5486,CX4529,17,15,65,10:55:00,16:26:00,0
5487,CX4647,17,68,22,07:55:00,10:55:00,0
5488,CX4692,17,22,24,14:56:00,06:22:00,1
5489,CX4793,17,15,17,00:54:00,08:16:00,0
5490,CX4811,17,15,66,15:13:00,21:35:00,0
5491,CX4916,17,15,17,12:49:00,20:11:00,0
5492,CX4980,17,5,22,14:17:00,11:59:00,1
5493,CX4987,17,24,22,08:20:00,23:46:00,0
5494,CX4995,17,22,42,14:47:00,18:06:00,0
5495,CX4997,17,34,22,11:01:00,16:14:00,0
5496,CX5014,17,22,35,08:12:00,12:13:00,0
5497,CX5050,17,22,40,13:36:00,16:05:00,0
5498,CX5072,17,15,65,05:35:00,11:06:00,0
5499,CX5122,17,22,35,15:04:00,19:05:00,0
5500,CX5142,17,25,22,22:49:00,05:28:00,1
5501,CX5229,17,47,22,07:12:00,13:12:00,0
5502,CX5332,17,22,68,15:25:00,18:25:00,0
5503,CX5407,17,22,35,10:10:00,14:11:00,0
5504,CX5502,17,15,22,07:27:00,11:12:00,0
5505,CX5529,17,66,22,22:48:00,06:46:00,1
5506,CX5612,17,22,40,09:56:00,12:25:00,0
5507,CX5646,17,60,22,07:42:00,12:49:00,0
5508,CX5653,17,22,48,09:49:00,14:52:00,0
5509,CX5729,17,22,37,11:11:00,16:38:00,0
5510,CX5805,17,22,6,14:52:00,11:06:00,1
5511,CX5841,17,22,44,09:25:00,14:14:00,0
5512,CX5850,17,22,25,11:12:00,17:51:00,0
5513,CX5861,17,47,22,12:05:00,18:05:00,0
5514,CX5887,17,30,22,17:41:00,20:39:00,0
5515,CX5921,17,31,22,08:22:00,10:53:00,0
5516,CX5937,17,22,52,06:08:00,11:32:00,0
5517,CX6055,17,126,22,17:29:00,21:41:00,0
5518,CX6115,17,22,37,01:14:00,06:41:00,0
5519,CX6161,17,22,67,12:57:00,06:23:00,1
5520,CX6221,17,10,22,02:55:00,06:06:00,0
5521,CX6229,17,52,22,11:28:00,16:52:00,0
5522,CX6232,17,22,75,14:07:00,16:21:00,0
5523,CX6240,17,44,22,08:59:00,13:48:00,0
5524,CX6244,17,52,22,07:08:00,12:32:00,0
5525,CX6288,17,22,48,06:16:00,11:19:00,0
5526,CX6349,17,22,66,08:50:00,16:48:00,0
5527,CX6378,17,22,64,14:22:00,21:56:00,0
5528,CX6422,17,50,22,11:00:00,15:45:00,0
5529,CX6480,17,22,23,09:05:00,16:51:00,0
5530,CX6497,17,22,34,12:28:00,17:41:00,0
5531,CX6530,17,10,22,13:44:00,16:55:00,0
5532,CX6564,17,15,22,15:33:00,19:18:00,0
5533,CX6567,17,22,43,10:22:00,15:05:00,0
5534,CX6645,17,45,22,07:04:00,11:53:00,0
5535,CX6756,17,17,15,03:35:00,10:57:00,0
5536,CX6762,17,6,22,09:55:00,06:09:00,1
5537,CX6863,17,22,45,08:34:00,13:23:00,0
5538,CX6865,17,22,44,11:41:00,16:30:00,0
5539,CX7098,17,22,68,17:30:00,20:30:00,0
5540,CX7140,17,66,22,15:09:00,23:07:00,0
5541,CX7162,17,50,22,11:25:00,16:10:00,0
5542,CX7183,17,22,24,03:42:00,19:08:00,0
5543,CX7192,17,23,22,23:46:00,07:32:00,1
5544,CX7364,17,17,15,08:59:00,16:21:00,0
5545,CX7388,17,29,22,19:21:00,20:22:00,0
5546,CX7417,17,22,34,08:57:00,14:10:00,0
5547,CX7434,17,17,15,10:21:00,17:43:00,0
5548,CX7548,17,60,22,23:42:00,04:49:00,1
5549,CX7646,17,50,22,10:22:00,15:07:00,0
5550,CX7657,17,64,22,13:42:00,21:16:00,0
5551,CX7667,17,22,17,10:57:00,19:55:00,0
5552,CX7667,17,22,65,06:07:00,13:12:00,0
5553,CX7736,17,66,15,12:19:00,18:41:00,0
5554,CX7737,17,15,65,09:09:00,14:40:00,0
5555,CX7822,17,25,22,23:04:00,05:43:00,1
5556,CX7830,17,40,22,18:11:00,20:40:00,0
5557,CX7931,17,65,22,07:52:00,14:57:00,0
5558,CX7958,17,15,22,09:15:00,13:00:00,0
5559,CX7963,17,10,22,07:42:00,10:53:00,0
5560,CX7993,17,43,22,11:54:00,16:37:00,0
5561,CX7996,17,15,66,02:52:00,09:14:00,0
5562,CX8101,17,75,22,09:36:00,11:50:00,0
5563,CX8114,17,22,17,06:21:00,15:19:00,0
5564,CX8123,17,22,24,19:33:00,10:59:00,1
5565,CX8298,17,22,15,09:55:00,13:40:00,0
5566,CX8316,17,22,29,15:37:00,16:38:00,0
5567,CX8386,17,126,22,14:35:00,18:47:00,0
5568,CX8639,17,22,42,11:57:00,15:16:00,0
5569,CX8641,17,22,5,16:11:00,13:53:00,1
5570,CX8670,17,68,22,08:46:00,11:46:00,0
5571,CX8695,17,22,50,13:38:00,18:23:00,0
5572,CX8737,17,24,22,12:46:00,04:12:00,1
5573,CX8836,17,43,22,13:09:00,17:52:00,0
5574,CX8857,17,22,5,08:42:00,06:24:00,1
5575,CX9038,17,5,22,07:27:00,05:09:00,1
5576,CX9297,17,22,6,10:10:00,06:24:00,1
5577,CX9297,17,22,31,08:25:00,10:56:00,0
5578,CX9333,17,22,50,09:00:00,13:45:00,0
5579,CX9386,17,34,22,07:27:00,12:40:00,0
5580,CX9389,17,60,22,01:52:00,06:59:00,0
5581,CX9393,17,66,22,08:01:00,15:59:00,0
5582,CX9395,17,22,23,12:10:00,19:56:00,0
5583,CX9419,17,67,22,09:40:00,03:06:00,1
5584,CX9467,17,17,22,11:36:00,20:34:00,0
5585,CX9482,17,45,22,06:52:00,11:41:00,0
5586,CX9550,17,42,22,13:18:00,16:37:00,0
5587,CX9556,17,17,22,21:43:00,06:41:00,1
5588,CX9567,17,22,37,15:05:00,20:32:00,0
5589,CX9569,17,22,42,03:44:00,07:03:00,0
5590,CX9597,17,22,23,08:53:00,16:39:00,0
5591,CX9673,17,22,45,14:40:00,19:29:00,0
5592,CX9688,17,22,29,05:21:00,06:22:00,0
5593,CX9690,17,35,22,12:52:00,16:53:00,0
5594,CX9810,17,5,22,07:23:00,05:05:00,1
5595,CX9871,17,40,22,13:56:00,16:25:00,0
5596,CX9933,17,22,68,08:26:00,11:26:00,0
5597,CX9973,17,22,52,11:47:00,17:11:00,0
5598,CX9988,17,29,22,23:59:00,01:00:00,1
5599,CZ1004,11,57,45,10:12:00,16:17:00,0
5600,CZ1012,11,34,15,13:17:00,18:26:00,0
5601,CZ1012,11,35,40,13:58:00,17:32:00,0
5602,CZ1017,11,95,25,15:50:00,21:03:00,0
5603,CZ1017,11,126,33,10:47:00,14:56:00,0
5604,CZ1018,11,90,94,00:03:00,06:36:00,0
5605,CZ1020,11,40,28,12:22:00,18:06:00,0
5606,CZ1025,11,59,25,08:11:00,10:47:00,0
5607,CZ1029,11,50,71,01:51:00,07:57:00,0
5608,CZ1030,11,29,79,12:14:00,17:16:00,0
5609,CZ1032,11,37,68,06:34:00,12:46:00,0
5610,CZ1044,11,25,195,15:08:00,18:16:00,0
5611,CZ1045,11,189,33,12:59:00,17:27:00,0
5612,CZ1048,11,34,47,06:13:00,09:32:00,0
5613,CZ1049,11,45,29,15:04:00,19:44:00,0
5614,CZ1051,11,29,148,13:10:00,17:02:00,0
5615,CZ1061,11,28,35,11:02:00,14:30:00,0
5616,CZ1062,11,51,35,11:08:00,15:11:00,0
5617,CZ1063,11,76,15,11:28:00,17:48:00,0
5618,CZ1064,11,75,34,15:20:00,21:14:00,0
5619,CZ1064,11,98,30,06:24:00,09:28:00,0
5620,CZ1065,11,34,56,13:51:00,22:25:00,0
5621,CZ1069,11,68,33,09:07:00,12:11:00,0
5622,CZ1070,11,25,19,10:53:00,15:40:00,0
5623,CZ1071,11,51,47,03:48:00,10:08:00,0
5624,CZ1074,11,34,32,03:27:00,08:54:00,0
5625,CZ1079,11,47,34,15:52:00,19:11:00,0
5626,CZ1082,11,29,86,23:07:00,04:29:00,1
5627,CZ1087,11,32,35,13:14:00,17:56:00,0
5628,CZ1089,11,127,76,08:10:00,12:21:00,0
5629,CZ1094,11,58,59,08:14:00,12:48:00,0
5630,CZ1097,11,25,57,11:00:00,15:57:00,0
5631,CZ1100,11,33,197,10:48:00,14:48:00,0
5632,CZ1101,11,76,28,21:37:00,02:39:00,1
5633,CZ1106,11,45,83,11:50:00,17:30:00,0
5634,CZ1107,11,30,107,14:05:00,19:44:00,0
5635,CZ1114,11,15,96,19:38:00,00:40:00,1
5636,CZ1114,11,42,52,09:43:00,15:58:00,0
5637,CZ1120,11,57,47,07:11:00,12:06:00,0
5638,CZ1130,11,116,29,11:42:00,14:56:00,0
5639,CZ1138,11,22,29,09:29:00,10:30:00,0
5640,CZ1138,11,43,83,06:25:00,12:16:00,0
5641,CZ1140,11,35,68,09:14:00,14:44:00,0
5642,CZ1142,11,34,57,14:30:00,20:49:00,0
5643,CZ1142,11,60,31,07:18:00,12:45:00,0
5644,CZ1145,11,126,30,21:28:00,01:08:00,1
5645,CZ1146,11,65,59,13:19:00,15:57:00,0
5646,CZ1154,11,30,90,13:41:00,18:23:00,0
5647,CZ1156,11,54,56,10:07:00,15:20:00,0
5648,CZ1161,11,76,65,10:27:00,13:04:00,0
5649,CZ1166,11,75,33,08:34:00,10:51:00,0
5650,CZ1168,11,57,30,11:52:00,19:14:00,0
5651,CZ1171,11,127,40,14:33:00,18:51:00,0
5652,CZ1172,11,128,76,23:29:00,04:50:00,1
5653,CZ1175,11,33,95,14:47:00,18:03:00,0
5654,CZ1179,11,25,60,10:15:00,15:00:00,0
5655,CZ1186,11,30,49,06:04:00,11:18:00,0
5656,CZ1193,11,57,65,07:35:00,11:28:00,0
5657,CZ1194,11,35,50,13:56:00,17:37:00,0
5658,CZ1195,11,78,41,06:44:00,10:05:00,0
5659,CZ1195,11,89,90,14:35:00,17:15:00,0
5660,CZ1195,11,118,79,06:41:00,07:46:00,0
5661,CZ1197,11,98,46,14:18:00,19:05:00,0
5662,CZ1202,11,76,89,15:49:00,21:21:00,0
5663,CZ1206,11,27,30,13:49:00,18:54:00,0
5664,CZ1208,11,129,40,11:06:00,14:27:00,0
5665,CZ1209,11,51,70,15:19:00,18:32:00,0
5666,CZ1214,11,33,30,20:12:00,23:01:00,0
5667,CZ1215,11,29,197,14:37:00,18:16:00,0
5668,CZ1218,11,40,32,13:02:00,17:44:00,0
5669,CZ1218,11,43,25,15:59:00,20:47:00,0
5670,CZ1221,11,129,25,13:09:00,18:14:00,0
5671,CZ1222,11,45,33,13:28:00,18:14:00,0
5672,CZ1225,11,34,56,10:19:00,18:53:00,0
5673,CZ1228,11,52,75,08:08:00,13:25:00,0
5674,CZ1229,11,30,171,07:32:00,09:31:00,0
5675,CZ1236,11,29,90,08:47:00,14:41:00,0
5676,CZ1241,11,36,30,14:50:00,20:10:00,0
5677,CZ1245,11,56,28,10:04:00,18:14:00,0
5678,CZ1256,11,48,56,11:09:00,21:31:00,0
5679,CZ1259,11,29,135,11:32:00,16:16:00,0
5680,CZ1260,11,48,32,09:46:00,15:51:00,0
5681,CZ1262,11,37,42,18:58:00,00:35:00,1
5682,CZ1263,11,30,150,10:52:00,14:23:00,0
5683,CZ1273,11,28,30,09:43:00,14:12:00,0
5684,CZ1274,11,30,46,09:34:00,12:19:00,0
5685,CZ1277,11,194,40,06:41:00,09:46:00,0
5686,CZ1281,11,33,51,08:46:00,12:36:00,0
5687,CZ1282,11,30,42,09:47:00,13:07:00,0
5688,CZ1282,11,50,27,12:05:00,17:48:00,0
5689,CZ1284,11,35,121,04:17:00,07:52:00,0
5690,CZ1285,11,29,34,07:01:00,11:58:00,0
5691,CZ1287,11,28,30,14:58:00,19:27:00,0
5692,CZ1294,11,50,75,10:12:00,14:59:00,0
5693,CZ1298,11,51,121,09:03:00,14:11:00,0
5694,CZ1301,11,86,29,14:41:00,20:03:00,0
5695,CZ1304,11,35,75,15:07:00,20:09:00,0
5696,CZ1304,11,143,57,14:55:00,17:21:00,0
5697,CZ1308,11,52,102,13:09:00,17:23:00,0
5698,CZ1309,11,76,184,13:07:00,15:20:00,0
5699,CZ1317,11,60,152,11:23:00,15:43:00,0
5700,CZ1318,11,155,56,07:09:00,10:16:00,0
5701,CZ1320,11,43,25,03:27:00,08:15:00,0
5702,CZ1325,11,30,25,23:51:00,05:06:00,1
5703,CZ1325,11,50,56,15:12:00,22:58:00,0
5704,CZ1326,11,40,33,09:22:00,11:49:00,0
5705,CZ1336,11,46,83,06:42:00,12:34:00,0
5706,CZ1342,11,52,35,09:39:00,14:22:00,0
5707,CZ1346,11,25,75,12:43:00,20:05:00,0
5708,CZ1346,11,35,25,23:40:00,04:09:00,1
5709,CZ1355,11,39,51,09:43:00,11:56:00,0
5710,CZ1358,11,39,35,09:05:00,14:24:00,0
5711,CZ1362,11,30,39,09:21:00,14:12:00,0
5712,CZ1362,11,37,41,04:16:00,08:32:00,0
5713,CZ1366,11,69,39,15:34:00,17:21:00,0
5714,CZ1380,11,93,88,12:59:00,15:37:00,0
5715,CZ1380,11,126,30,18:35:00,22:15:00,0
5716,CZ1384,11,34,51,16:15:00,21:04:00,0
5717,CZ1388,11,76,49,11:11:00,13:39:00,0
5718,CZ1393,11,107,34,11:41:00,16:50:00,0
5719,CZ1395,11,25,52,08:55:00,15:02:00,0
5720,CZ1403,11,48,29,10:06:00,15:04:00,0
5721,CZ1407,11,43,40,06:50:00,09:53:00,0
5722,CZ1412,11,37,82,11:12:00,17:08:00,0
5723,CZ1416,11,33,39,00:17:00,05:14:00,0
5724,CZ1419,11,51,29,07:17:00,10:47:00,0
5725,CZ1421,11,59,88,14:23:00,19:00:00,0
5726,CZ1422,11,52,81,14:38:00,20:23:00,0
5727,CZ1423,11,59,17,11:23:00,18:19:00,0
5728,CZ1424,11,47,88,14:51:00,19:23:00,0
5729,CZ1425,11,45,42,13:49:00,16:45:00,0
5730,CZ1433,11,31,33,15:14:00,17:38:00,0
5731,CZ1437,11,88,30,04:17:00,09:38:00,0
5732,CZ1441,11,60,152,23:00:00,03:20:00,1
5733,CZ1443,11,186,57,08:15:00,14:04:00,0
5734,CZ1444,11,28,83,12:49:00,18:36:00,0
5735,CZ1445,11,15,76,14:41:00,21:01:00,0
5736,CZ1445,11,169,29,22:06:00,02:08:00,1
5737,CZ1449,11,33,59,14:52:00,21:32:00,0
5738,CZ1450,11,59,147,09:35:00,13:45:00,0
5739,CZ1450,11,180,29,09:48:00,15:15:00,0
5740,CZ1451,11,39,47,11:06:00,18:16:00,0
5741,CZ1451,11,138,56,13:46:00,17:27:00,0
5742,CZ1454,11,47,39,06:46:00,13:56:00,0
5743,CZ1457,11,39,31,09:21:00,12:48:00,0
5744,CZ1458,11,32,39,12:19:00,15:14:00,0
5745,CZ1459,11,128,56,23:38:00,09:48:00,1
5746,CZ1460,11,29,66,03:16:00,11:14:00,0
5747,CZ1461,11,29,65,14:05:00,21:03:00,0
5748,CZ1461,11,34,186,12:30:00,15:34:00,0
5749,CZ1461,11,134,29,15:55:00,21:01:00,0
5750,CZ1467,11,29,164,15:31:00,18:31:00,0
5751,CZ1468,11,40,46,11:57:00,15:29:00,0
5752,CZ1470,11,57,43,15:30:00,21:46:00,0
5753,CZ1486,11,32,60,14:46:00,20:57:00,0
5754,CZ1486,11,57,66,10:52:00,16:37:00,0
5755,CZ1489,11,31,33,10:21:00,12:45:00,0
5756,CZ1489,11,42,37,07:25:00,13:02:00,0
5757,CZ1493,11,40,194,07:28:00,10:33:00,0
5758,CZ1493,11,48,121,06:42:00,10:06:00,0
5759,CZ1497,11,47,37,15:14:00,20:20:00,0
5760,CZ1497,11,50,68,20:12:00,01:18:00,1
5761,CZ1497,11,72,35,07:31:00,10:50:00,0
5762,CZ1499,11,68,37,15:08:00,21:20:00,0
5763,CZ1499,11,139,56,07:38:00,10:15:00,0
5764,CZ1500,11,41,32,06:39:00,11:17:00,0
5765,CZ1506,11,41,50,13:41:00,18:03:00,0
5766,CZ1508,11,39,110,06:42:00,08:57:00,0
5767,CZ1508,11,129,33,08:53:00,13:51:00,0
5768,CZ1509,11,98,68,13:17:00,16:02:00,0
5769,CZ1510,11,135,29,07:24:00,12:08:00,0
5770,CZ1511,11,71,50,16:58:00,23:04:00,0
5771,CZ1513,11,44,47,11:34:00,14:47:00,0
5772,CZ1519,11,40,44,08:16:00,11:22:00,0
5773,CZ1521,11,38,50,12:33:00,17:06:00,0
5774,CZ1532,11,133,30,12:52:00,16:38:00,0
5775,CZ1533,11,29,183,09:53:00,13:32:00,0
5776,CZ1541,11,126,34,18:50:00,23:20:00,0
5777,CZ1547,11,48,39,11:19:00,18:19:00,0
5778,CZ1554,11,48,30,22:54:00,03:00:00,1
5779,CZ1555,11,58,65,06:15:00,09:57:00,0
5780,CZ1556,11,45,42,13:35:00,16:31:00,0
5781,CZ1559,11,47,42,10:36:00,15:21:00,0
5782,CZ1559,11,60,68,11:33:00,18:10:00,0
5783,CZ1560,11,81,32,01:33:00,05:32:00,0
5784,CZ1561,11,134,30,08:20:00,12:36:00,0
5785,CZ1567,11,33,15,08:11:00,11:56:00,0
5786,CZ1569,11,65,29,06:46:00,13:44:00,0
5787,CZ1570,11,95,25,12:31:00,17:44:00,0
5788,CZ1574,11,40,127,19:04:00,23:22:00,0
5789,CZ1576,11,40,46,13:43:00,17:15:00,0
5790,CZ1580,11,35,28,13:25:00,16:53:00,0
5791,CZ1581,11,68,100,08:08:00,09:54:00,0
5792,CZ1590,11,33,27,12:48:00,19:10:00,0
5793,CZ1590,11,56,48,01:19:00,11:41:00,0
5794,CZ1598,11,10,35,02:57:00,07:40:00,0
5795,CZ1610,11,40,50,11:48:00,17:06:00,0
5796,CZ1615,11,48,51,01:35:00,07:33:00,0
5797,CZ1617,11,57,41,13:53:00,20:58:00,0
5798,CZ1618,11,150,57,12:41:00,19:28:00,0
5799,CZ1619,11,37,47,11:05:00,16:11:00,0
5800,CZ1623,11,51,29,01:40:00,05:10:00,0
5801,CZ1624,11,186,30,14:37:00,18:22:00,0
5802,CZ1626,11,33,73,08:33:00,13:28:00,0
5803,CZ1628,11,45,57,06:00:00,12:05:00,0
5804,CZ1630,11,35,98,09:26:00,13:36:00,0
5805,CZ1633,11,104,40,19:28:00,23:42:00,0
5806,CZ1643,11,76,36,12:49:00,19:59:00,0
5807,CZ1645,11,28,40,00:12:00,05:56:00,0
5808,CZ1646,11,41,83,13:26:00,20:06:00,0
5809,CZ1650,11,35,47,19:08:00,23:04:00,0
5810,CZ1654,11,40,25,10:59:00,17:03:00,0
